recording,channel,epoch,seizure
17,BTEleft SD,25,0
17,BTEleft SD,26,0
17,BTEleft SD,27,0
17,BTEleft SD,28,0
17,BTEleft SD,29,0
17,BTEleft SD,30,0
17,BTEleft SD,31,0
17,BTEleft SD,32,0
17,BTEleft SD,33,0
17,BTEleft SD,34,0
17,BTEleft SD,35,0
17,BTEleft SD,36,0
17,BTEleft SD,37,0
17,BTEleft SD,38,0
17,BTEleft SD,39,0
17,BTEleft SD,40,0
17,BTEleft SD,41,0
17,BTEleft SD,42,0
17,BTEleft SD,43,0
17,BTEleft SD,44,0
17,BTEleft SD,45,0
17,BTEleft SD,46,0
17,BTEleft SD,47,0
17,BTEleft SD,48,0
17,BTEleft SD,49,0
17,BTEleft SD,50,0
17,BTEleft SD,51,0
17,BTEleft SD,52,0
17,BTEleft SD,53,0
17,BTEleft SD,54,0
17,BTEleft SD,55,0
17,BTEleft SD,56,0
17,BTEleft SD,57,0
17,BTEleft SD,58,0
17,BTEleft SD,59,0
17,BTEleft SD,60,0
17,BTEleft SD,61,0
17,BTEleft SD,62,0
17,BTEleft SD,63,0
17,BTEleft SD,64,0
17,BTEleft SD,65,0
17,BTEleft SD,66,0
17,BTEleft SD,67,0
17,BTEleft SD,68,0
17,BTEleft SD,69,0
17,BTEleft SD,70,0
17,BTEleft SD,71,0
17,BTEleft SD,72,0
17,BTEleft SD,73,0
17,BTEleft SD,74,0
17,BTEleft SD,75,0
17,BTEleft SD,76,0
17,BTEleft SD,77,0
17,BTEleft SD,78,0
17,BTEleft SD,79,0
17,BTEleft SD,80,0
17,BTEleft SD,81,0
17,BTEleft SD,82,0
17,BTEleft SD,83,0
17,BTEleft SD,84,0
17,BTEleft SD,85,0
17,BTEleft SD,86,0
17,BTEleft SD,87,0
17,BTEleft SD,88,0
17,BTEleft SD,89,0
17,BTEleft SD,90,0
17,BTEleft SD,91,0
17,BTEleft SD,92,0
17,BTEleft SD,93,0
17,BTEleft SD,94,0
17,BTEleft SD,95,0
17,BTEleft SD,96,0
17,BTEleft SD,97,0
17,BTEleft SD,98,0
17,BTEleft SD,99,0
17,BTEleft SD,100,0
17,BTEleft SD,101,0
17,BTEleft SD,102,0
17,BTEleft SD,103,0
17,BTEleft SD,104,0
17,BTEleft SD,105,0
17,BTEleft SD,106,0
17,BTEleft SD,107,0
17,BTEleft SD,108,0
17,BTEleft SD,109,0
17,BTEleft SD,110,0
17,BTEleft SD,111,0
17,BTEleft SD,112,0
17,BTEleft SD,113,0
17,BTEleft SD,114,0
17,BTEleft SD,115,0
17,BTEleft SD,116,0
17,BTEleft SD,117,0
17,BTEleft SD,118,0
17,BTEleft SD,119,0
17,BTEleft SD,120,0
17,BTEleft SD,121,0
17,BTEleft SD,122,0
17,BTEleft SD,123,0
17,BTEleft SD,124,0
17,BTEleft SD,125,0
17,BTEleft SD,126,0
17,BTEleft SD,127,0
17,BTEleft SD,128,0
17,BTEleft SD,129,0
17,BTEleft SD,130,0
17,BTEleft SD,131,0
17,BTEleft SD,132,0
17,BTEleft SD,133,0
17,BTEleft SD,134,0
17,BTEleft SD,135,0
17,BTEleft SD,136,0
17,BTEleft SD,137,0
17,BTEleft SD,138,0
17,BTEleft SD,139,0
17,BTEleft SD,140,0
17,BTEleft SD,141,0
17,BTEleft SD,142,0
17,BTEleft SD,143,0
17,BTEleft SD,144,0
17,BTEleft SD,145,0
17,BTEleft SD,146,0
17,BTEleft SD,147,0
17,BTEleft SD,148,0
17,BTEleft SD,149,0
17,BTEleft SD,150,0
17,BTEleft SD,151,0
17,BTEleft SD,152,0
17,BTEleft SD,153,0
17,BTEleft SD,154,0
17,BTEleft SD,155,0
17,BTEleft SD,156,0
17,BTEleft SD,157,0
17,BTEleft SD,158,0
17,BTEleft SD,159,0
17,BTEleft SD,160,0
17,BTEleft SD,161,0
17,BTEleft SD,162,0
17,BTEleft SD,163,0
17,BTEleft SD,164,0
17,BTEleft SD,165,0
17,BTEleft SD,166,0
17,BTEleft SD,167,0
17,BTEleft SD,168,0
17,BTEleft SD,169,0
17,BTEleft SD,170,0
17,BTEleft SD,171,0
17,BTEleft SD,172,0
17,BTEleft SD,173,0
17,BTEleft SD,174,0
17,BTEleft SD,175,0
17,BTEleft SD,176,0
17,BTEleft SD,177,0
17,BTEleft SD,178,0
17,BTEleft SD,179,0
17,BTEleft SD,180,0
17,BTEleft SD,181,0
17,BTEleft SD,182,0
17,BTEleft SD,183,0
17,BTEleft SD,184,0
17,BTEleft SD,185,0
17,BTEleft SD,186,0
17,BTEleft SD,187,0
17,BTEleft SD,188,0
17,BTEleft SD,189,0
17,BTEleft SD,190,0
17,BTEleft SD,191,0
17,BTEleft SD,192,0
17,BTEleft SD,193,0
17,BTEleft SD,194,0
17,BTEleft SD,195,0
17,BTEleft SD,196,0
17,BTEleft SD,197,0
17,BTEleft SD,198,0
17,BTEleft SD,199,0
17,BTEleft SD,200,0
17,BTEleft SD,201,0
17,BTEleft SD,202,0
17,BTEleft SD,203,0
17,BTEleft SD,204,0
17,BTEleft SD,205,0
17,BTEleft SD,206,0
17,BTEleft SD,207,0
17,BTEleft SD,208,0
17,BTEleft SD,209,0
17,BTEleft SD,210,0
17,BTEleft SD,211,0
17,BTEleft SD,212,0
17,BTEleft SD,213,0
17,BTEleft SD,214,0
17,BTEleft SD,215,0
17,BTEleft SD,216,0
17,BTEleft SD,217,0
17,BTEleft SD,218,0
17,BTEleft SD,219,0
17,BTEleft SD,220,0
17,BTEleft SD,221,0
17,BTEleft SD,222,0
17,BTEleft SD,223,0
17,BTEleft SD,224,0
17,BTEleft SD,225,0
17,BTEleft SD,226,0
17,BTEleft SD,227,0
17,BTEleft SD,228,0
17,BTEleft SD,229,0
17,BTEleft SD,230,0
17,BTEleft SD,231,0
17,BTEleft SD,232,0
17,BTEleft SD,233,0
17,BTEleft SD,234,0
17,BTEleft SD,235,0
17,BTEleft SD,236,0
17,BTEleft SD,237,0
17,BTEleft SD,238,0
17,BTEleft SD,239,0
17,BTEleft SD,240,0
17,BTEleft SD,241,0
17,BTEleft SD,242,0
17,BTEleft SD,243,0
17,BTEleft SD,244,0
17,BTEleft SD,245,0
17,BTEleft SD,246,0
17,BTEleft SD,247,0
17,BTEleft SD,248,0
17,BTEleft SD,249,0
17,BTEleft SD,250,0
17,BTEleft SD,251,0
17,BTEleft SD,252,0
17,BTEleft SD,253,0
17,BTEleft SD,254,0
17,BTEleft SD,255,0
17,BTEleft SD,256,0
17,BTEleft SD,257,0
17,BTEleft SD,258,0
17,BTEleft SD,259,0
17,BTEleft SD,260,0
17,BTEleft SD,261,0
17,BTEleft SD,262,0
17,BTEleft SD,263,0
17,BTEleft SD,264,0
17,BTEleft SD,265,0
17,BTEleft SD,266,0
17,BTEleft SD,267,0
17,BTEleft SD,268,0
17,BTEleft SD,269,0
17,BTEleft SD,270,0
17,BTEleft SD,271,0
17,BTEleft SD,272,0
17,BTEleft SD,273,0
17,BTEleft SD,274,0
17,BTEleft SD,275,0
17,BTEleft SD,276,0
17,BTEleft SD,277,0
17,BTEleft SD,278,0
17,BTEleft SD,279,0
17,BTEleft SD,280,0
17,BTEleft SD,281,0
17,BTEleft SD,282,0
17,BTEleft SD,283,0
17,BTEleft SD,284,0
17,BTEleft SD,285,0
17,BTEleft SD,286,0
17,BTEleft SD,287,0
17,BTEleft SD,288,0
17,BTEleft SD,289,0
17,BTEleft SD,290,0
17,BTEleft SD,291,0
17,BTEleft SD,292,0
17,BTEleft SD,293,0
17,BTEleft SD,294,0
17,BTEleft SD,295,0
17,BTEleft SD,296,0
17,BTEleft SD,297,0
17,BTEleft SD,298,0
17,BTEleft SD,299,0
17,BTEleft SD,300,0
17,BTEleft SD,301,0
17,BTEleft SD,302,0
17,BTEleft SD,303,0
17,BTEleft SD,304,0
17,BTEleft SD,305,0
17,BTEleft SD,306,0
17,BTEleft SD,307,0
17,BTEleft SD,308,0
17,BTEleft SD,309,0
17,BTEleft SD,310,0
17,BTEleft SD,311,0
17,BTEleft SD,312,0
17,BTEleft SD,313,0
17,BTEleft SD,314,0
17,BTEleft SD,315,0
17,BTEleft SD,316,0
17,BTEleft SD,317,0
17,BTEleft SD,318,0
17,BTEleft SD,319,0
17,BTEleft SD,320,0
17,BTEleft SD,321,0
17,BTEleft SD,322,0
17,BTEleft SD,323,0
17,BTEleft SD,324,0
17,BTEleft SD,325,0
17,BTEleft SD,326,0
17,BTEleft SD,327,0
17,BTEleft SD,328,0
17,BTEleft SD,329,0
17,BTEleft SD,330,0
17,BTEleft SD,331,0
17,BTEleft SD,332,0
17,BTEleft SD,333,0
17,BTEleft SD,334,0
17,BTEleft SD,335,0
17,BTEleft SD,336,0
17,BTEleft SD,337,0
17,BTEleft SD,338,0
17,BTEleft SD,339,0
17,BTEleft SD,340,0
17,BTEleft SD,341,0
17,BTEleft SD,342,0
17,BTEleft SD,343,0
17,BTEleft SD,344,0
17,BTEleft SD,345,0
17,BTEleft SD,346,0
17,BTEleft SD,347,0
17,BTEleft SD,348,0
17,BTEleft SD,349,0
17,BTEleft SD,350,0
17,BTEleft SD,351,0
17,BTEleft SD,352,0
17,BTEleft SD,353,0
17,BTEleft SD,354,0
17,BTEleft SD,355,0
17,BTEleft SD,356,0
17,BTEleft SD,357,0
17,BTEleft SD,358,0
17,BTEleft SD,359,0
17,BTEleft SD,360,0
17,BTEleft SD,361,0
17,BTEleft SD,362,0
17,BTEleft SD,363,0
17,BTEleft SD,364,0
17,BTEleft SD,365,0
17,BTEleft SD,366,0
17,BTEleft SD,367,0
17,BTEleft SD,368,0
17,BTEleft SD,369,0
17,BTEleft SD,370,0
17,BTEleft SD,371,0
17,BTEleft SD,372,0
17,BTEleft SD,373,0
17,BTEleft SD,374,0
17,BTEleft SD,375,0
17,BTEleft SD,376,0
17,BTEleft SD,377,0
17,BTEleft SD,378,0
17,BTEleft SD,379,0
17,BTEleft SD,380,0
17,BTEleft SD,381,0
17,BTEleft SD,382,0
17,BTEleft SD,383,0
17,BTEleft SD,384,0
17,BTEleft SD,385,0
17,BTEleft SD,386,0
17,BTEleft SD,387,0
17,BTEleft SD,388,0
17,BTEleft SD,389,0
17,BTEleft SD,390,0
17,BTEleft SD,391,0
17,BTEleft SD,392,0
17,BTEleft SD,393,0
17,BTEleft SD,394,0
17,BTEleft SD,395,0
17,BTEleft SD,396,0
17,BTEleft SD,397,0
17,BTEleft SD,398,0
17,BTEleft SD,399,0
17,BTEleft SD,400,0
17,BTEleft SD,401,0
17,BTEleft SD,402,0
17,BTEleft SD,403,0
17,BTEleft SD,404,0
17,BTEleft SD,405,0
17,BTEleft SD,406,0
17,BTEleft SD,407,0
17,BTEleft SD,408,0
17,BTEleft SD,409,0
17,BTEleft SD,410,0
17,BTEleft SD,411,0
17,BTEleft SD,412,0
17,BTEleft SD,413,0
17,BTEleft SD,414,0
17,BTEleft SD,415,0
17,BTEleft SD,416,0
17,BTEleft SD,417,0
17,BTEleft SD,418,0
17,BTEleft SD,419,0
17,BTEleft SD,420,0
17,BTEleft SD,421,0
17,BTEleft SD,422,0
17,BTEleft SD,423,0
17,BTEleft SD,424,0
17,BTEleft SD,425,0
17,BTEleft SD,426,0
17,BTEleft SD,427,0
17,BTEleft SD,428,0
17,BTEleft SD,429,0
17,BTEleft SD,430,0
17,BTEleft SD,431,0
17,BTEleft SD,432,0
17,BTEleft SD,433,0
17,BTEleft SD,434,0
17,BTEleft SD,435,0
17,BTEleft SD,436,0
17,BTEleft SD,437,0
17,BTEleft SD,438,0
17,BTEleft SD,439,0
17,BTEleft SD,440,0
17,BTEleft SD,441,0
17,BTEleft SD,442,0
17,BTEleft SD,443,0
17,BTEleft SD,444,0
17,BTEleft SD,445,0
17,BTEleft SD,446,0
17,BTEleft SD,447,0
17,BTEleft SD,448,0
17,BTEleft SD,449,0
17,BTEleft SD,450,0
17,BTEleft SD,451,0
17,BTEleft SD,452,0
17,BTEleft SD,453,0
17,BTEleft SD,454,0
17,BTEleft SD,455,0
17,BTEleft SD,456,0
17,BTEleft SD,457,0
17,BTEleft SD,458,0
17,BTEleft SD,459,0
17,BTEleft SD,460,0
17,BTEleft SD,461,0
17,BTEleft SD,462,0
17,BTEleft SD,463,0
17,BTEleft SD,464,0
17,BTEleft SD,465,0
17,BTEleft SD,466,0
17,BTEleft SD,467,0
17,BTEleft SD,468,0
17,BTEleft SD,469,0
17,BTEleft SD,470,0
17,BTEleft SD,471,0
17,BTEleft SD,472,0
17,BTEleft SD,473,0
17,BTEleft SD,474,0
17,BTEleft SD,475,0
17,BTEleft SD,476,0
17,BTEleft SD,477,0
17,BTEleft SD,478,0
17,BTEleft SD,479,0
17,BTEleft SD,480,0
17,BTEleft SD,481,0
17,BTEleft SD,482,0
17,BTEleft SD,483,0
17,BTEleft SD,484,0
17,BTEleft SD,485,0
17,BTEleft SD,486,0
17,BTEleft SD,487,0
17,BTEleft SD,488,0
17,BTEleft SD,489,0
17,BTEleft SD,490,0
17,BTEleft SD,491,0
17,BTEleft SD,492,0
17,BTEleft SD,493,0
17,BTEleft SD,494,0
17,BTEleft SD,495,0
17,BTEleft SD,496,0
17,BTEleft SD,497,0
17,BTEleft SD,498,0
17,BTEleft SD,499,0
17,BTEleft SD,500,0
17,BTEleft SD,501,0
17,BTEleft SD,502,0
17,BTEleft SD,503,0
17,BTEleft SD,504,0
17,BTEleft SD,505,0
17,BTEleft SD,506,0
17,BTEleft SD,507,0
17,BTEleft SD,508,0
17,BTEleft SD,509,0
17,BTEleft SD,510,0
17,BTEleft SD,511,0
17,BTEleft SD,512,0
17,BTEleft SD,513,0
17,BTEleft SD,514,0
17,BTEleft SD,515,0
17,BTEleft SD,516,0
17,BTEleft SD,517,0
17,BTEleft SD,518,0
17,BTEleft SD,519,0
17,BTEleft SD,520,0
17,BTEleft SD,521,0
17,BTEleft SD,522,0
17,BTEleft SD,523,0
17,BTEleft SD,524,0
17,BTEleft SD,525,0
17,BTEleft SD,526,0
17,BTEleft SD,527,0
17,BTEleft SD,528,0
17,BTEleft SD,529,0
17,BTEleft SD,530,0
17,BTEleft SD,531,0
17,BTEleft SD,532,0
17,BTEleft SD,533,0
17,BTEleft SD,534,0
17,BTEleft SD,535,0
17,BTEleft SD,536,0
17,BTEleft SD,537,0
17,BTEleft SD,538,0
17,BTEleft SD,539,0
17,BTEleft SD,540,0
17,BTEleft SD,541,0
17,BTEleft SD,542,0
17,BTEleft SD,543,0
17,BTEleft SD,544,0
17,BTEleft SD,545,0
17,BTEleft SD,546,0
17,BTEleft SD,547,0
17,BTEleft SD,548,0
17,BTEleft SD,549,0
17,BTEleft SD,550,0
17,BTEleft SD,551,0
17,BTEleft SD,552,0
17,BTEleft SD,553,0
17,BTEleft SD,554,0
17,BTEleft SD,555,0
17,BTEleft SD,556,0
17,BTEleft SD,557,0
17,BTEleft SD,558,0
17,BTEleft SD,559,0
17,BTEleft SD,560,0
17,BTEleft SD,561,0
17,BTEleft SD,562,0
17,BTEleft SD,563,0
17,BTEleft SD,564,0
17,BTEleft SD,565,0
17,BTEleft SD,566,0
17,BTEleft SD,567,0
17,BTEleft SD,568,0
17,BTEleft SD,569,0
17,BTEleft SD,570,0
17,BTEleft SD,571,0
17,BTEleft SD,572,0
17,BTEleft SD,573,0
17,BTEleft SD,574,0
17,BTEleft SD,575,0
17,BTEleft SD,576,0
17,BTEleft SD,577,0
17,BTEleft SD,578,0
17,BTEleft SD,579,0
17,BTEleft SD,580,0
17,BTEleft SD,581,0
17,BTEleft SD,582,0
17,BTEleft SD,583,0
17,BTEleft SD,584,0
17,BTEleft SD,585,0
17,BTEleft SD,586,0
17,BTEleft SD,587,0
17,BTEleft SD,588,0
17,BTEleft SD,589,0
17,BTEleft SD,590,0
17,BTEleft SD,591,0
17,BTEleft SD,592,0
17,BTEleft SD,593,0
17,BTEleft SD,594,0
17,BTEleft SD,595,0
17,BTEleft SD,596,0
17,BTEleft SD,597,0
17,BTEleft SD,598,0
17,BTEleft SD,599,0
17,BTEleft SD,600,0
17,BTEleft SD,601,0
17,BTEleft SD,602,0
17,BTEleft SD,603,0
17,BTEleft SD,604,0
17,BTEleft SD,605,0
17,BTEleft SD,606,0
17,BTEleft SD,607,0
17,BTEleft SD,608,0
17,BTEleft SD,609,0
17,BTEleft SD,610,0
17,BTEleft SD,611,0
17,BTEleft SD,612,0
17,BTEleft SD,613,0
17,BTEleft SD,614,0
17,BTEleft SD,615,0
17,BTEleft SD,616,0
17,BTEleft SD,617,0
17,BTEleft SD,618,0
17,BTEleft SD,619,0
17,BTEleft SD,620,0
17,BTEleft SD,621,0
17,BTEleft SD,622,0
17,BTEleft SD,623,0
17,BTEleft SD,624,0
17,BTEleft SD,625,0
17,BTEleft SD,626,0
17,BTEleft SD,627,0
17,BTEleft SD,628,0
17,BTEleft SD,629,0
17,BTEleft SD,630,0
17,BTEleft SD,631,0
17,BTEleft SD,632,0
17,BTEleft SD,633,0
17,BTEleft SD,634,0
17,BTEleft SD,635,0
17,BTEleft SD,636,0
17,BTEleft SD,637,0
17,BTEleft SD,638,0
17,BTEleft SD,639,0
17,BTEleft SD,640,0
17,BTEleft SD,641,0
17,BTEleft SD,642,0
17,BTEleft SD,643,0
17,BTEleft SD,644,0
17,BTEleft SD,645,0
17,BTEleft SD,646,0
17,BTEleft SD,647,0
17,BTEleft SD,648,0
17,BTEleft SD,649,0
17,BTEleft SD,650,0
17,BTEleft SD,651,0
17,BTEleft SD,652,0
17,BTEleft SD,653,0
17,BTEleft SD,654,0
17,BTEleft SD,655,0
17,BTEleft SD,656,0
17,BTEleft SD,657,0
17,BTEleft SD,658,0
17,BTEleft SD,659,0
17,BTEleft SD,660,0
17,BTEleft SD,661,0
17,BTEleft SD,662,0
17,BTEleft SD,663,0
17,BTEleft SD,664,0
17,BTEleft SD,665,0
17,BTEleft SD,666,0
17,BTEleft SD,667,0
17,BTEleft SD,668,0
17,BTEleft SD,669,0
17,BTEleft SD,670,0
17,BTEleft SD,671,0
17,BTEleft SD,672,0
17,BTEleft SD,673,0
17,BTEleft SD,674,0
17,BTEleft SD,675,0
17,BTEleft SD,676,0
17,BTEleft SD,677,0
17,BTEleft SD,678,0
17,BTEleft SD,679,0
17,BTEleft SD,680,0
17,BTEleft SD,681,0
17,BTEleft SD,682,0
17,BTEleft SD,683,0
17,BTEleft SD,684,0
17,BTEleft SD,685,0
17,BTEleft SD,686,0
17,BTEleft SD,687,0
17,BTEleft SD,688,0
17,BTEleft SD,689,0
17,BTEleft SD,690,0
17,BTEleft SD,691,0
17,BTEleft SD,692,0
17,BTEleft SD,693,0
17,BTEleft SD,694,0
17,BTEleft SD,695,0
17,BTEleft SD,696,0
17,BTEleft SD,697,0
17,BTEleft SD,698,0
17,BTEleft SD,699,0
17,BTEleft SD,700,0
17,BTEleft SD,701,0
17,BTEleft SD,702,0
17,BTEleft SD,703,0
17,BTEleft SD,704,0
17,BTEleft SD,705,0
17,BTEleft SD,706,0
17,BTEleft SD,707,0
17,BTEleft SD,708,0
17,BTEleft SD,709,0
17,BTEleft SD,710,0
17,BTEleft SD,711,0
17,BTEleft SD,712,0
17,BTEleft SD,713,0
17,BTEleft SD,714,0
17,BTEleft SD,715,0
17,BTEleft SD,716,0
17,BTEleft SD,717,0
17,BTEleft SD,718,0
17,BTEleft SD,719,0
17,BTEleft SD,720,0
17,BTEleft SD,721,0
17,BTEleft SD,722,0
17,BTEleft SD,723,0
17,BTEleft SD,724,0
17,BTEleft SD,725,0
17,BTEleft SD,726,0
17,BTEleft SD,727,0
17,BTEleft SD,728,0
17,BTEleft SD,729,0
17,BTEleft SD,730,0
17,BTEleft SD,731,0
17,BTEleft SD,732,0
17,BTEleft SD,733,0
17,BTEleft SD,734,0
17,BTEleft SD,735,0
17,BTEleft SD,736,0
17,BTEleft SD,737,0
17,BTEleft SD,738,0
17,BTEleft SD,739,0
17,BTEleft SD,740,0
17,BTEleft SD,741,0
17,BTEleft SD,742,0
17,BTEleft SD,743,0
17,BTEleft SD,744,0
17,BTEleft SD,745,0
17,BTEleft SD,746,0
17,BTEleft SD,747,0
17,BTEleft SD,748,0
17,BTEleft SD,749,0
17,BTEleft SD,750,0
17,BTEleft SD,751,0
17,BTEleft SD,752,0
17,BTEleft SD,753,0
17,BTEleft SD,754,0
17,BTEleft SD,755,0
17,BTEleft SD,756,0
17,BTEleft SD,757,0
17,BTEleft SD,758,0
17,BTEleft SD,759,0
17,BTEleft SD,760,0
17,BTEleft SD,761,0
17,BTEleft SD,762,0
17,BTEleft SD,763,0
17,BTEleft SD,764,0
17,BTEleft SD,765,0
17,BTEleft SD,766,0
17,BTEleft SD,767,0
17,BTEleft SD,768,0
17,BTEleft SD,769,0
17,BTEleft SD,770,0
17,BTEleft SD,771,0
17,BTEleft SD,772,0
17,BTEleft SD,773,0
17,BTEleft SD,774,0
17,BTEleft SD,775,0
17,BTEleft SD,776,0
17,BTEleft SD,777,0
17,BTEleft SD,778,0
17,BTEleft SD,779,0
17,BTEleft SD,780,0
17,BTEleft SD,781,0
17,BTEleft SD,782,0
17,BTEleft SD,783,0
17,BTEleft SD,784,0
17,BTEleft SD,785,0
17,BTEleft SD,786,0
17,BTEleft SD,787,0
17,BTEleft SD,788,0
17,BTEleft SD,789,0
17,BTEleft SD,790,0
17,BTEleft SD,791,0
17,BTEleft SD,792,0
17,BTEleft SD,793,0
17,BTEleft SD,794,0
17,BTEleft SD,795,0
17,BTEleft SD,796,0
17,BTEleft SD,797,0
17,BTEleft SD,798,0
17,BTEleft SD,799,0
17,BTEleft SD,800,0
17,BTEleft SD,801,0
17,BTEleft SD,802,0
17,BTEleft SD,803,0
17,BTEleft SD,804,0
17,BTEleft SD,805,0
17,BTEleft SD,806,0
17,BTEleft SD,807,0
17,BTEleft SD,808,0
17,BTEleft SD,809,0
17,BTEleft SD,810,0
17,BTEleft SD,811,0
17,BTEleft SD,812,0
17,BTEleft SD,813,0
17,BTEleft SD,814,0
17,BTEleft SD,815,0
17,BTEleft SD,816,0
17,BTEleft SD,817,0
17,BTEleft SD,818,0
17,BTEleft SD,819,0
17,CROSStop SD,1,0
17,CROSStop SD,2,0
17,CROSStop SD,3,0
17,CROSStop SD,4,0
17,CROSStop SD,5,0
17,CROSStop SD,6,0
17,CROSStop SD,7,0
17,CROSStop SD,8,0
17,CROSStop SD,9,0
17,CROSStop SD,10,0
17,CROSStop SD,11,0
17,CROSStop SD,12,0
17,CROSStop SD,13,0
17,CROSStop SD,14,0
17,CROSStop SD,15,0
17,CROSStop SD,16,0
17,CROSStop SD,17,0
17,CROSStop SD,18,0
17,CROSStop SD,19,0
17,CROSStop SD,20,0
17,CROSStop SD,21,0
17,CROSStop SD,22,0
17,CROSStop SD,23,0
17,CROSStop SD,24,0
17,CROSStop SD,25,0
17,CROSStop SD,26,0
17,CROSStop SD,27,0
17,CROSStop SD,28,0
17,CROSStop SD,29,0
17,CROSStop SD,30,0
17,CROSStop SD,31,0
17,CROSStop SD,32,0
17,CROSStop SD,33,0
17,CROSStop SD,34,0
17,CROSStop SD,35,0
17,CROSStop SD,36,0
17,CROSStop SD,37,0
17,CROSStop SD,38,0
17,CROSStop SD,39,0
17,CROSStop SD,40,0
17,CROSStop SD,41,0
17,CROSStop SD,42,0
17,CROSStop SD,43,0
17,CROSStop SD,44,0
17,CROSStop SD,45,0
17,CROSStop SD,46,0
17,CROSStop SD,47,0
17,CROSStop SD,48,0
17,CROSStop SD,49,0
17,CROSStop SD,50,0
17,CROSStop SD,51,0
17,CROSStop SD,52,0
17,CROSStop SD,53,0
17,CROSStop SD,54,0
17,CROSStop SD,55,0
17,CROSStop SD,56,0
17,CROSStop SD,57,0
17,CROSStop SD,58,0
17,CROSStop SD,59,0
17,CROSStop SD,60,0
17,CROSStop SD,61,0
17,CROSStop SD,62,0
17,CROSStop SD,63,0
17,CROSStop SD,64,0
17,CROSStop SD,65,0
17,CROSStop SD,66,0
17,CROSStop SD,67,0
17,CROSStop SD,68,0
17,CROSStop SD,69,0
17,CROSStop SD,70,0
17,CROSStop SD,71,0
17,CROSStop SD,72,0
17,CROSStop SD,73,0
17,CROSStop SD,74,0
17,CROSStop SD,75,0
17,CROSStop SD,76,0
17,CROSStop SD,77,0
17,CROSStop SD,78,0
17,CROSStop SD,79,0
17,CROSStop SD,80,0
17,CROSStop SD,81,0
17,CROSStop SD,82,0
17,CROSStop SD,83,0
17,CROSStop SD,84,0
17,CROSStop SD,85,0
17,CROSStop SD,86,0
17,CROSStop SD,87,0
17,CROSStop SD,88,0
17,CROSStop SD,89,0
17,CROSStop SD,90,0
17,CROSStop SD,91,0
17,CROSStop SD,92,0
17,CROSStop SD,93,0
17,CROSStop SD,94,0
17,CROSStop SD,95,0
17,CROSStop SD,96,0
17,CROSStop SD,97,0
17,CROSStop SD,98,0
17,CROSStop SD,99,0
17,CROSStop SD,100,0
17,CROSStop SD,101,0
17,CROSStop SD,102,0
17,CROSStop SD,103,0
17,CROSStop SD,104,0
17,CROSStop SD,105,0
17,CROSStop SD,106,0
17,CROSStop SD,107,0
17,CROSStop SD,108,0
17,CROSStop SD,109,0
17,CROSStop SD,110,0
17,CROSStop SD,111,0
17,CROSStop SD,112,0
17,CROSStop SD,113,0
17,CROSStop SD,114,0
17,CROSStop SD,115,0
17,CROSStop SD,116,0
17,CROSStop SD,117,0
17,CROSStop SD,118,0
17,CROSStop SD,119,0
17,CROSStop SD,120,0
17,CROSStop SD,121,0
17,CROSStop SD,122,0
17,CROSStop SD,123,0
17,CROSStop SD,124,0
17,CROSStop SD,125,0
17,CROSStop SD,126,0
17,CROSStop SD,127,0
17,CROSStop SD,128,0
17,CROSStop SD,129,0
17,CROSStop SD,130,0
17,CROSStop SD,131,0
17,CROSStop SD,132,0
17,CROSStop SD,133,0
17,CROSStop SD,134,0
17,CROSStop SD,135,0
17,CROSStop SD,136,0
17,CROSStop SD,137,0
17,CROSStop SD,138,0
17,CROSStop SD,139,0
17,CROSStop SD,140,0
17,CROSStop SD,141,0
17,CROSStop SD,142,0
17,CROSStop SD,143,0
17,CROSStop SD,144,0
17,CROSStop SD,145,0
17,CROSStop SD,146,0
17,CROSStop SD,147,0
17,CROSStop SD,148,0
17,CROSStop SD,149,0
17,CROSStop SD,150,0
17,CROSStop SD,151,0
17,CROSStop SD,152,0
17,CROSStop SD,153,0
17,CROSStop SD,154,0
17,CROSStop SD,155,0
17,CROSStop SD,156,0
17,CROSStop SD,157,0
17,CROSStop SD,158,0
17,CROSStop SD,159,0
17,CROSStop SD,160,0
17,CROSStop SD,161,0
17,CROSStop SD,162,0
17,CROSStop SD,163,0
17,CROSStop SD,164,0
17,CROSStop SD,165,0
17,CROSStop SD,166,0
17,CROSStop SD,167,0
17,CROSStop SD,168,0
17,CROSStop SD,169,0
17,CROSStop SD,170,0
17,CROSStop SD,171,0
17,CROSStop SD,172,0
17,CROSStop SD,173,0
17,CROSStop SD,174,0
17,CROSStop SD,175,0
17,CROSStop SD,176,0
17,CROSStop SD,177,0
17,CROSStop SD,178,0
17,CROSStop SD,179,0
17,CROSStop SD,180,0
17,CROSStop SD,181,0
17,CROSStop SD,182,0
17,CROSStop SD,183,0
17,CROSStop SD,184,0
17,CROSStop SD,185,0
17,CROSStop SD,186,0
17,CROSStop SD,187,0
17,CROSStop SD,188,0
17,CROSStop SD,189,0
17,CROSStop SD,190,0
17,CROSStop SD,191,0
17,CROSStop SD,192,0
17,CROSStop SD,193,0
17,CROSStop SD,194,0
17,CROSStop SD,195,0
17,CROSStop SD,196,0
17,CROSStop SD,197,0
17,CROSStop SD,198,0
17,CROSStop SD,199,0
17,CROSStop SD,200,0
17,CROSStop SD,201,0
17,CROSStop SD,202,0
17,CROSStop SD,203,0
17,CROSStop SD,204,0
